datum,produkt,volym,belopp
2014-09-12 13:29,95-oktan,41.21,700.16
2014-09-12 13:25,Diesel,5.08,83.77
2014-09-12 12:24,Diesel,6.34,104.55
2014-09-12 10:10,Diesel,42.45,700.00
2014-09-11 14:35,95-oktan,40.42,686.74
2014-09-11 14:10,95-oktan,20.55,349.14
2014-09-11 07:40,95-oktan,13.45,228.52
2014-09-11 07:38,95-oktan,100.00,"1,699.00"
2014-09-11 07:34,95-oktan,100.00,"1,699.00"
2014-09-10 14:48,Diesel,23.22,382.90
2014-09-10 08:28,Diesel,10.52,173.47
2014-09-08 08:31,Diesel,28.43,468.81
2014-09-07 14:41,Diesel,42.45,700.00
2014-09-07 10:35,95-oktan,20.38,346.26
2014-09-07 10:28,Diesel,72.78,"1,200.14"
2014-09-07 10:23,Diesel,42.45,700.00
2014-09-06 16:04,95-oktan,51.04,867.17
2014-09-06 14:26,95-oktan,25.18,427.81
2014-09-06 13:38,95-oktan,12.25,208.13
2014-09-06 13:28,95-oktan,70.63,"1,200.00"
2014-09-06 12:41,95-oktan,41.21,700.16
2014-09-06 12:35,Diesel,27.31,450.34
2014-09-06 12:12,Diesel,42.45,700.00
2014-09-06 12:06,Diesel,42.45,700.00
2014-09-06 12:03,Diesel,42.45,700.00
2014-09-06 11:42,95-oktan,58.86,"1,000.03"
2014-09-06 11:34,95-oktan,20.60,349.99
2014-09-05 20:20,95-oktan,9.11,154.78
2014-09-05 16:20,95-oktan,19.35,328.76
2014-09-05 13:35,95-oktan,41.21,700.16
2014-09-05 11:40,95-oktan,31.03,527.20
2014-09-05 11:35,95-oktan,58.86,"1,000.03"
2014-09-05 10:50,Diesel,100.00,"1,649.00"
2014-09-05 10:39,95-oktan,58.86,"1,000.03"
2014-09-05 09:39,Diesel,20.21,333.26
2014-09-04 18:46,95-oktan,34.98,594.31
2014-09-04 15:58,95-oktan,10.51,178.56
2014-09-04 15:00,Diesel,5.70,93.99
2014-09-04 14:58,95-oktan,9.56,162.42
2014-09-03 17:02,95-oktan,17.82,302.76
2014-09-02 17:55,Diesel,90.32,"1,489.38"
2014-09-02 14:56,Diesel,31.20,514.49
2014-08-31 10:44,Diesel,100.00,"1,649.00"
2014-08-29 16:56,Diesel,42.45,700.00
2014-08-29 16:10,Diesel,24.82,409.28
2014-08-29 15:31,Diesel,35.04,577.81
2014-08-29 12:55,Diesel,99.62,"1,642.73"
2014-08-28 16:29,95-oktan,41.21,700.16
2014-08-28 13:38,95-oktan,40.02,679.94
2014-08-28 11:38,95-oktan,45.36,770.67
2014-08-28 09:22,Diesel,5.82,95.97
2014-08-27 15:47,95-oktan,30.15,512.25
2014-08-27 15:40,95-oktan,20.14,342.18
2014-08-27 14:17,Diesel,61.63,"1,016.28"
2014-08-27 14:13,Diesel,97.03,"1,600.02"
2014-08-27 14:09,Diesel,100.00,"1,649.00"
2014-08-27 14:05,Diesel,100.00,"1,649.00"
2014-08-27 13:23,Diesel,42.45,700.00
2014-08-27 10:02,95-oktan,58.86,"1,000.03"
2014-08-27 09:47,95-oktan,10.16,172.62
2014-08-25 12:13,95-oktan,18.78,319.07
2014-08-24 11:57,95-oktan,14.74,250.43
2014-08-23 13:27,95-oktan,11.81,200.65
2014-08-23 13:12,Diesel,100.00,"1,649.00"
2014-08-23 09:44,Diesel,32.08,529.00
2014-08-21 17:21,95-oktan,11.01,187.06
2014-08-21 10:39,Diesel,42.45,700.00
2014-08-21 10:34,Diesel,100.00,"1,649.00"
2014-08-20 14:47,Diesel,42.45,700.00
2014-08-20 10:56,95-oktan,6.13,104.15
2014-08-20 10:18,Diesel,42.45,700.00
2014-08-19 16:53,Diesel,25.03,412.74
2014-08-19 14:49,Diesel,18.37,302.92
2014-08-19 14:45,Diesel,18.54,305.72
2014-08-18 12:18,Diesel,28.71,473.43
2014-08-17 13:36,95-oktan,55.61,944.81
2014-08-16 19:58,95-oktan,41.21,700.16
2014-08-16 16:33,95-oktan,41.21,700.16
2014-08-16 16:30,95-oktan,47.09,800.06
2014-08-16 16:23,95-oktan,20.66,351.01
2014-08-16 16:04,95-oktan,13.80,234.46
2014-08-16 15:00,95-oktan,15.02,255.19
2014-08-16 13:31,95-oktan,10.00,169.90
2014-08-16 13:18,95-oktan,9.36,159.03
2014-08-16 13:09,95-oktan,28.70,487.61
2014-08-16 13:03,95-oktan,11.81,200.65
2014-08-16 12:59,95-oktan,58.86,"1,000.03"
2014-08-16 12:53,95-oktan,27.18,461.79
2014-08-16 12:48,Diesel,17.02,280.66
2014-08-16 12:41,Diesel,7.09,116.91
2014-08-16 12:40,95-oktan,100.00,"1,699.00"
2014-08-16 12:32,95-oktan,91.58,"1,555.94"
2014-08-16 12:12,95-oktan,58.86,"1,000.03"
2014-08-16 11:54,95-oktan,11.50,195.38
2014-08-16 11:47,Diesel,50.33,829.94
2014-08-16 11:32,95-oktan,69.86,"1,186.92"
2014-08-16 11:23,Diesel,12.11,199.69
2014-08-16 11:21,Diesel,66.71,"1,100.05"
2014-08-16 11:12,95-oktan,100.00,"1,699.00"
2014-08-16 11:07,95-oktan,100.00,"1,699.00"
2014-08-16 10:50,95-oktan,41.21,700.16
2014-08-16 07:43,Diesel,35.63,587.54
2014-08-15 20:41,95-oktan,14.98,254.51
2014-08-15 19:21,95-oktan,35.73,607.05
2014-08-15 19:05,95-oktan,14.67,249.24
2014-08-15 18:28,95-oktan,41.21,700.16
2014-08-15 17:45,95-oktan,58.86,"1,000.03"
2014-08-15 17:24,95-oktan,12.85,218.32
2014-08-15 15:57,95-oktan,40.09,681.13
2014-08-15 15:53,95-oktan,88.29,"1,500.05"
2014-08-15 15:44,95-oktan,11.94,202.86
2014-08-15 15:03,95-oktan,41.21,700.16
2014-08-15 12:57,95-oktan,20.98,356.45
2014-08-15 12:03,95-oktan,11.78,200.14
2014-08-15 09:52,Diesel,25.59,421.98
2014-08-15 09:13,Diesel,30.33,500.14
2014-08-15 08:26,Diesel,16.71,275.55
2014-08-14 16:37,95-oktan,55.54,943.62
2014-08-14 12:57,95-oktan,9.51,161.57
2014-08-14 12:55,Diesel,0.00,0.00
2014-08-14 12:47,95-oktan,20.24,343.88
2014-08-14 11:23,Diesel,41.27,680.54
2014-08-14 10:57,Diesel,60.65,"1,000.12"
2014-08-14 10:01,Diesel,31.44,518.45
2014-08-14 09:21,95-oktan,51.61,876.85
2014-08-13 18:42,95-oktan,30.26,514.12
2014-08-13 15:33,95-oktan,17.42,295.97
2014-08-13 12:33,95-oktan,3.99,67.79
2014-08-13 10:45,95-oktan,30.65,520.74
2014-08-13 09:21,Diesel,42.45,700.00
2014-08-12 17:19,Diesel,22.61,372.84
2014-08-12 11:16,95-oktan,9.94,168.88
2014-08-12 10:19,95-oktan,10.49,178.23
2014-08-11 14:14,95-oktan,23.55,400.11
2014-08-11 11:15,Diesel,42.45,700.00
2014-08-11 10:31,Diesel,90.97,"1,500.10"
2014-08-11 10:26,Diesel,6.31,104.05
2014-08-11 10:26,95-oktan,0.01,0.17
2014-08-10 16:22,Diesel,23.40,385.87
2014-08-09 09:16,95-oktan,58.86,"1,000.03"
2014-08-09 07:30,95-oktan,51.72,878.72
2014-08-08 18:01,95-oktan,100.00,"1,699.00"
2014-08-08 17:52,95-oktan,8.31,141.19
2014-08-08 17:42,95-oktan,16.27,276.43
2014-08-08 10:05,Diesel,100.00,"1,649.00"
2014-08-08 09:34,Diesel,90.97,"1,500.10"
2014-08-07 19:18,95-oktan,8.75,148.66
2014-08-07 18:53,95-oktan,5.27,89.54
2014-08-07 17:32,95-oktan,40.13,681.81
2014-08-07 17:10,95-oktan,7.00,118.93
2014-08-07 17:01,Diesel,22.46,370.37
2014-08-07 16:12,Diesel,10.07,166.05
2014-08-07 10:01,Diesel,10.00,164.90
2014-08-07 09:58,Diesel,9.61,158.47
2014-08-07 09:48,Diesel,24.48,403.68
2014-08-07 08:48,Diesel,10.88,179.41
2014-08-06 20:10,95-oktan,100.00,"1,699.00"
2014-08-06 19:20,95-oktan,34.61,588.02
2014-08-06 19:06,95-oktan,29.34,498.49
2014-08-06 17:11,95-oktan,11.78,200.14
2014-08-06 10:13,Diesel,37.53,618.87
2014-08-06 10:07,Diesel,100.00,"1,649.00"
2014-08-05 19:25,95-oktan,15.86,269.46
2014-08-05 17:06,Diesel,18.20,300.12
2014-08-05 16:30,95-oktan,5.89,100.07
2014-08-05 16:28,95-oktan,5.89,100.07
2014-08-05 16:22,Diesel,6.07,100.09
2014-08-04 20:24,95-oktan,4.82,81.89
2014-08-04 19:29,95-oktan,2.01,34.15
2014-08-04 18:08,95-oktan,11.78,200.14
2014-08-04 17:45,95-oktan,18.60,316.01
2014-08-03 18:02,Diesel,10.01,165.06
2014-08-02 20:06,95-oktan,58.86,"1,000.03"
2014-08-02 18:22,95-oktan,29.43,500.02
2014-08-02 18:09,95-oktan,23.55,400.11
2014-08-02 08:53,Diesel,12.13,200.02
2014-08-01 19:55,95-oktan,17.66,300.04
2014-08-01 18:29,95-oktan,20.85,354.24
2014-08-01 18:27,Diesel,90.97,"1,500.10"
2014-08-01 18:22,Diesel,12.13,200.02
2014-08-01 08:37,Diesel,10.85,178.92
2014-07-31 19:14,95-oktan,5.89,100.07
2014-07-31 19:13,95-oktan,5.89,100.07
2014-07-31 03:10,95-oktan,17.66,300.04
2014-07-30 18:53,95-oktan,58.86,"1,000.03"
2014-07-29 21:28,Diesel,11.64,191.94
2014-07-29 20:53,Diesel,11.83,195.08
2014-07-29 19:57,95-oktan,53.01,900.64
2014-07-29 19:14,95-oktan,6.02,102.28
2014-07-29 18:10,Diesel,5.88,96.96
2014-07-29 09:12,Diesel,22.51,371.19
2014-07-29 08:21,Diesel,44.98,741.72
2014-07-29 08:04,Diesel,40.10,661.25
2014-07-28 18:44,Diesel,70.39,"1,160.73"
2014-07-28 09:00,Diesel,48.29,796.30
2014-07-28 08:53,Diesel,11.39,187.82
2014-07-28 08:15,Diesel,37.15,612.60
2014-07-27 18:53,Diesel,9.98,164.57
2014-07-27 17:58,Diesel,30.33,500.14
2014-07-27 17:56,Diesel,30.33,500.14
2014-07-27 08:08,Diesel,30.33,500.14
2014-07-27 08:04,Diesel,30.33,500.14
2014-07-27 07:36,Diesel,21.35,352.06
2014-07-26 18:18,95-oktan,0.01,0.17
2014-07-26 09:12,Diesel,6.07,100.09
2014-07-26 09:09,Diesel,18.20,300.12
2014-07-26 09:01,95-oktan,58.86,"1,000.03"
2014-07-26 08:46,Diesel,90.90,"1,498.94"
2014-07-26 07:46,Diesel,35.73,589.19
2014-07-25 21:44,95-oktan,11.78,200.14
2014-07-25 20:47,95-oktan,0.00,0.00
2014-07-25 20:45,[Ingen produkt],0.00,0.00
2014-07-25 20:36,Diesel,0.00,0.00
2014-07-25 20:16,Diesel,0.04,0.66
2014-07-25 20:13,Diesel,100.00,"1,649.00"
2014-07-25 20:05,95-oktan,41.21,700.16
2014-07-24 22:03,Diesel,12.13,200.02
2014-07-24 18:36,95-oktan,0.38,6.46
2014-07-24 18:29,Diesel,60.65,"1,000.12"
2014-07-24 18:19,95-oktan,2.77,47.06
2014-07-24 09:05,Diesel,12.12,199.86
2014-07-24 08:40,95-oktan,4.69,79.68
2014-07-24 08:29,95-oktan,5.89,100.07
2014-07-24 08:22,Diesel,10.02,165.23
2014-07-24 07:49,Diesel,56.69,934.82
2014-07-23 20:45,95-oktan,100.00,"1,699.00"
2014-07-23 20:11,95-oktan,15.91,270.31
2014-07-23 20:09,95-oktan,17.66,300.04
2014-07-23 19:43,95-oktan,29.43,500.02
2014-07-23 19:40,95-oktan,29.43,500.02
2014-07-23 19:37,95-oktan,58.86,"1,000.03"
2014-07-23 19:28,95-oktan,57.67,979.81
2014-07-23 19:21,95-oktan,41.21,700.16
2014-07-23 19:07,95-oktan,100.00,"1,699.00"
2014-07-23 19:05,Diesel,0.00,0.00
2014-07-23 19:01,Diesel,42.43,699.67
2014-07-23 18:57,Diesel,60.65,"1,000.12"
2014-07-23 18:56,95-oktan,29.43,500.02
2014-07-23 18:42,Diesel,0.00,0.00
2014-07-23 18:29,Diesel,12.13,200.02
2014-07-23 18:25,95-oktan,71.72,"1,218.52"
2014-07-23 09:06,95-oktan,2.95,50.12
2014-07-23 09:04,95-oktan,2.95,50.12
2014-07-23 08:48,95-oktan,10.56,179.41
2014-07-23 08:32,Diesel,18.20,300.12
2014-07-23 08:05,95-oktan,10.44,177.38
2014-07-22 20:46,Diesel,11.24,185.35
2014-07-22 20:25,95-oktan,5.89,100.07
2014-07-22 20:23,95-oktan,11.78,200.14
2014-07-22 20:17,95-oktan,26.75,454.48
2014-07-22 20:00,95-oktan,5.77,98.03
2014-07-22 19:58,95-oktan,5.89,100.07
2014-07-22 19:32,95-oktan,36.11,613.51
2014-07-22 19:18,95-oktan,9.64,163.78
2014-07-22 19:10,95-oktan,10.28,174.66
2014-07-22 19:08,95-oktan,5.89,100.07
2014-07-22 19:06,95-oktan,16.48,280.00
2014-07-22 18:58,95-oktan,13.40,227.67
2014-07-22 18:54,95-oktan,58.86,"1,000.03"
2014-07-22 18:48,95-oktan,5.89,100.07
2014-07-22 18:45,95-oktan,5.89,100.07
2014-07-22 18:42,Diesel,18.20,300.12
2014-07-22 18:36,95-oktan,100.00,"1,699.00"
2014-07-22 08:55,Diesel,12.13,200.02
2014-07-22 08:07,Diesel,6.07,100.09
2014-07-22 08:05,Diesel,12.13,200.02
2014-07-22 08:03,Diesel,6.07,100.09
2014-07-21 19:29,Diesel,45.29,746.83
2014-07-21 18:54,Diesel,85.38,"1,407.92"
2014-07-21 18:49,Diesel,100.00,"1,649.00"
2014-07-21 08:51,Diesel,12.13,200.02
2014-07-21 08:50,Diesel,12.13,200.02
2014-07-21 08:30,Diesel,18.66,307.70
2014-07-21 07:29,95-oktan,58.86,"1,000.03"
2014-07-20 21:46,95-oktan,4.06,68.98
2014-07-20 21:07,95-oktan,31.81,540.45
2014-07-20 20:10,95-oktan,5.89,100.07
2014-07-20 20:08,95-oktan,5.89,100.07
2014-07-20 20:02,Diesel,0.01,0.16
2014-07-20 19:36,95-oktan,29.43,500.02
2014-07-20 19:29,95-oktan,29.43,500.02
2014-07-20 19:15,95-oktan,5.64,95.82
2014-07-20 19:11,95-oktan,5.89,100.07
2014-07-20 19:08,Diesel,60.65,"1,000.12"
2014-07-20 08:45,95-oktan,15.95,270.99
2014-07-20 08:17,95-oktan,53.82,914.40
2014-07-20 07:39,Diesel,100.00,"1,649.00"
2014-07-20 04:58,95-oktan,5.89,100.07
2014-07-20 04:54,95-oktan,11.78,200.14
2014-07-19 22:07,95-oktan,100.00,"1,699.00"
2014-07-19 22:00,95-oktan,88.29,"1,500.05"
2014-07-19 19:19,95-oktan,4.71,80.02
2014-07-19 09:01,95-oktan,41.19,699.82
2014-07-19 08:55,95-oktan,100.00,"1,699.00"
2014-07-19 08:43,95-oktan,20.03,340.31
2014-07-19 08:21,Diesel,42.45,700.00
2014-07-18 20:58,Diesel,60.65,"1,000.12"
2014-07-18 20:54,95-oktan,58.66,996.63
2014-07-18 20:50,95-oktan,58.86,"1,000.03"
2014-07-18 20:39,95-oktan,5.89,100.07
2014-07-18 20:21,95-oktan,11.78,200.14
2014-07-18 19:29,95-oktan,13.81,234.63
2014-07-18 18:53,95-oktan,19.46,330.63
2014-07-18 18:44,95-oktan,26.50,450.24
2014-07-18 18:33,95-oktan,28.66,486.93
2014-07-18 18:20,95-oktan,38.44,653.10
2014-07-18 09:01,95-oktan,88.29,"1,500.05"
2014-07-18 08:54,95-oktan,41.21,700.16
2014-07-18 07:58,Diesel,100.00,"1,649.00"
2014-07-18 07:53,Diesel,100.00,"1,649.00"
2014-07-17 22:17,95-oktan,17.66,300.04
2014-07-17 21:24,95-oktan,41.21,700.16
2014-07-17 21:19,95-oktan,17.66,300.04
2014-07-17 20:18,95-oktan,7.99,135.75
2014-07-17 19:29,95-oktan,4.53,76.96
2014-07-16 20:53,95-oktan,4.99,84.78
2014-07-16 19:21,95-oktan,26.06,442.76
2014-07-16 08:52,95-oktan,41.21,700.16
2014-07-15 09:04,Diesel,25.39,418.68
2014-07-14 23:46,95-oktan,1.86,31.60
2014-07-14 20:23,95-oktan,11.78,200.14
2014-07-14 20:21,95-oktan,0.00,0.00
2014-07-14 20:05,Diesel,30.33,500.14
2014-07-14 19:50,Diesel,92.59,"1,526.81"
2014-07-14 19:41,95-oktan,29.43,500.02
2014-07-14 19:32,95-oktan,29.43,500.02
2014-07-13 05:59,Diesel,61.40,"1,000.21"
2014-07-12 20:46,Diesel,12.96,211.12
2014-07-12 20:43,Diesel,42.98,700.14
2014-07-12 18:33,Diesel,100.00,"1,629.00"
2014-07-12 08:58,Diesel,57.68,939.61
2014-07-12 08:54,Diesel,100.00,"1,629.00"
2014-07-12 08:48,Diesel,100.00,"1,629.00"
2014-07-12 08:42,Diesel,100.00,"1,629.00"
2014-07-12 08:37,Diesel,100.00,"1,629.00"
2014-07-12 07:48,95-oktan,30.33,500.14
2014-07-11 22:54,95-oktan,18.20,300.12
2014-07-11 22:51,95-oktan,20.50,338.04
2014-07-11 21:33,95-oktan,18.20,300.12
2014-07-11 21:22,Diesel,0.00,0.00
2014-07-11 20:04,95-oktan,15.67,258.40
2014-07-11 19:24,Diesel,100.00,"1,629.00"
2014-07-11 18:52,95-oktan,5.01,82.61
2014-07-11 18:39,95-oktan,5.03,82.94
2014-07-11 09:07,Diesel,14.23,231.81
2014-07-11 09:03,Diesel,30.70,500.10
2014-07-11 08:46,95-oktan,100.00,"1,649.00"
2014-07-11 08:42,95-oktan,0.00,0.00
2014-07-11 08:33,95-oktan,36.39,600.07
2014-07-11 08:30,95-oktan,60.65,"1,000.12"
2014-07-10 21:31,95-oktan,21.36,352.23
2014-07-10 18:53,95-oktan,4.43,73.05
2014-07-10 18:38,95-oktan,60.03,989.89
2014-07-10 08:33,Diesel,20.87,339.97
2014-07-10 07:36,Diesel,5.02,81.78
2014-07-09 23:32,95-oktan,12.13,200.02
2014-07-09 21:58,Diesel,22.26,362.62
2014-07-09 21:48,95-oktan,30.33,500.14
2014-07-09 21:00,95-oktan,18.20,300.12
2014-07-09 20:18,Diesel,17.35,282.63
2014-07-09 19:48,Diesel,15.03,244.84
2014-07-09 19:41,95-oktan,18.20,300.12
2014-07-09 19:18,95-oktan,38.50,634.86
2014-07-09 19:11,Diesel,10.18,165.83
2014-07-08 05:44,Diesel,56.15,914.68
2014-07-07 20:01,95-oktan,9.41,155.17
2014-07-07 19:26,95-oktan,2.39,39.41
2014-07-07 19:24,95-oktan,6.07,100.09
2014-07-07 18:37,95-oktan,0.00,0.00
2014-07-07 18:22,95-oktan,1.24,20.45
2014-07-07 18:18,95-oktan,9.24,152.37
2014-07-06 20:45,Diesel,100.00,"1,629.00"
2014-07-06 20:36,95-oktan,7.78,128.29
2014-07-06 20:28,95-oktan,18.20,300.12
2014-07-06 18:46,95-oktan,60.65,"1,000.12"
2014-07-06 18:05,95-oktan,60.65,"1,000.12"
2014-07-06 09:15,Diesel,39.02,635.64
2014-07-06 09:04,Diesel,4.69,76.40
2014-07-06 09:02,Diesel,42.98,700.14
2014-07-06 08:53,Diesel,29.65,483.00
2014-07-06 07:59,95-oktan,12.13,200.02
2014-07-05 20:05,95-oktan,12.13,200.02
2014-07-05 19:42,95-oktan,12.13,200.02
2014-07-05 09:22,Diesel,100.00,"1,629.00"
2014-07-05 08:39,95-oktan,41.96,691.92
2014-07-04 21:03,95-oktan,5.01,82.61
2014-07-04 20:21,95-oktan,60.65,"1,000.12"
2014-07-04 09:47,95-oktan,10.77,177.60
2014-07-02 09:05,Diesel,57.45,935.86
2014-07-01 18:07,Diesel,100.00,"1,629.00"
2014-07-01 18:02,Diesel,100.00,"1,629.00"
2014-07-01 17:32,95-oktan,90.97,"1,500.10"
2014-07-01 09:45,Diesel,51.55,839.75
2014-07-01 09:42,Diesel,12.28,200.04
2014-07-01 08:55,95-oktan,47.78,787.89
2014-07-01 08:50,95-oktan,60.65,"1,000.12"
2014-06-30 19:58,95-oktan,5.37,88.55
2014-06-30 19:14,95-oktan,90.97,"1,500.10"
2014-06-30 17:29,95-oktan,7.11,117.24
2014-06-30 17:05,Diesel,6.14,100.02
2014-06-30 17:03,Diesel,6.14,100.02
2014-06-30 16:38,95-oktan,11.08,182.71
2014-06-30 11:54,Diesel,0.07,1.11
2014-06-30 11:50,[Ingen produkt],0.00,0.00
2014-06-30 10:06,95-oktan,5.13,82.03
2014-06-29 18:29,95-oktan,12.51,200.03
2014-06-29 18:27,95-oktan,31.27,500.01
2014-06-28 16:27,95-oktan,12.51,200.03
2014-06-28 16:03,95-oktan,32.28,516.16
2014-06-27 17:56,Diesel,94.40,"1,500.02"
2014-06-27 17:26,95-oktan,31.27,500.01
2014-06-27 16:52,95-oktan,10.45,167.10
2014-06-27 10:28,Diesel,47.98,762.40
2014-06-27 08:54,Diesel,50.35,800.06
2014-06-27 08:47,95-oktan,6.26,100.10
2014-06-26 09:03,Diesel,9.44,150.00
2014-06-25 20:13,95-oktan,14.39,230.10
2014-06-25 18:04,95-oktan,18.77,300.13
2014-06-25 09:25,Diesel,123.71,"1,965.75"
2014-06-25 08:14,95-oktan,66.23,"1,059.02"
2014-06-24 21:36,95-oktan,16.75,267.83
2014-06-24 18:08,95-oktan,18.77,300.13
2014-06-24 16:38,95-oktan,93.81,"1,500.02"
2014-06-23 18:13,95-oktan,6.26,100.10
2014-06-23 16:34,95-oktan,12.51,200.03
2014-06-23 10:14,Diesel,4.29,68.17
2014-06-23 10:12,Diesel,31.47,500.06
2014-06-22 18:21,95-oktan,31.27,500.01
2014-06-22 18:19,95-oktan,43.78,700.04
2014-06-21 18:46,95-oktan,18.82,300.93
2014-06-20 19:58,95-oktan,6.26,100.10
2014-06-20 18:49,Diesel,18.88,300.00
2014-06-19 17:02,95-oktan,28.87,461.63
2014-06-19 15:50,Diesel,13.11,208.32
2014-06-19 15:48,Diesel,12.59,200.06
2014-06-19 15:01,Diesel,18.00,286.02
2014-06-19 10:30,Diesel,44.06,700.11
2014-06-18 20:03,Diesel,188.80,"3,000.03"
2014-06-18 19:57,Diesel,314.67,"5,000.11"
2014-06-18 18:34,Diesel,40.06,636.55
2014-06-18 15:34,Diesel,62.94,"1,000.12"
2014-06-18 15:29,Diesel,62.94,"1,000.12"
2014-06-18 15:11,95-oktan,6.26,100.10
2014-06-18 15:07,95-oktan,12.51,200.03
2014-06-18 13:24,95-oktan,21.89,350.02
2014-06-18 12:25,95-oktan,27.23,435.41
2014-06-18 10:15,Diesel,100.70,"1,600.12"
2014-06-18 09:56,Diesel,109.58,"1,741.23"
2014-06-18 09:01,Diesel,10.00,158.90
2014-06-17 10:47,Diesel,12.00,190.68
2014-06-17 09:58,Diesel,25.69,408.21
2014-06-17 08:36,Diesel,62.94,"1,000.12"
2014-06-16 21:48,95-oktan,29.92,478.42
2014-06-16 18:52,95-oktan,17.79,284.46
2014-06-16 16:29,Diesel,6.30,100.11
2014-06-16 15:40,95-oktan,13.52,216.18
2014-06-16 15:35,95-oktan,61.50,983.38
2014-06-16 12:24,Diesel,40.73,647.20
2014-06-16 11:47,Diesel,44.06,700.11
2014-06-16 11:30,95-oktan,31.27,500.01
2014-06-16 10:47,95-oktan,5.00,79.95
2014-06-15 17:57,Diesel,18.39,292.22
2014-06-15 17:47,Diesel,44.06,700.11
2014-06-15 15:08,Diesel,44.06,700.11
2014-06-15 11:15,Diesel,18.88,300.00
2014-06-15 10:55,Diesel,12.90,204.98
2014-06-15 10:52,Diesel,61.97,984.70
2014-06-15 10:25,95-oktan,43.10,689.17
2014-06-15 10:20,Diesel,6.30,100.11
2014-06-15 09:21,Diesel,10.07,160.01
2014-06-14 20:19,95-oktan,43.78,700.04
2014-06-13 18:43,95-oktan,12.51,200.03
2014-06-13 18:40,95-oktan,12.51,200.03
2014-06-13 15:52,95-oktan,6.08,97.22
2014-06-13 12:14,Diesel,15.89,252.49
2014-06-13 11:28,95-oktan,51.26,819.65
2014-06-13 11:05,Diesel,24.66,391.85
2014-06-12 10:21,95-oktan,44.85,717.15
2014-06-12 10:12,95-oktan,62.54,"1,000.01"
2014-06-11 15:06,Diesel,27.82,442.06
2014-06-11 14:26,Diesel,10.06,159.85
2014-06-11 12:00,Diesel,9.76,155.09
2014-06-10 21:05,95-oktan,31.27,500.01
2014-06-10 20:45,95-oktan,18.77,300.13
2014-06-10 15:41,95-oktan,18.77,300.13
2014-06-10 13:00,95-oktan,34.60,553.25
2014-06-10 12:48,Diesel,34.50,548.20
2014-06-10 08:32,Diesel,10.45,166.05
2014-06-10 08:07,Diesel,6.63,105.35
2014-06-09 18:03,95-oktan,31.27,500.01
2014-06-09 18:00,95-oktan,62.54,"1,000.01"
2014-06-09 15:33,Diesel,31.47,500.06
2014-06-09 12:06,Diesel,62.94,"1,000.12"
2014-06-09 11:50,Diesel,251.74,"4,000.15"
2014-06-09 11:31,Diesel,62.94,"1,000.12"
2014-06-09 11:28,Diesel,62.94,"1,000.12"
2014-06-08 18:32,95-oktan,18.77,300.13
2014-06-08 17:08,95-oktan,14.05,224.66
2014-06-08 16:37,95-oktan,18.77,300.13
2014-06-08 16:28,95-oktan,25.06,400.71
2014-06-08 13:50,95-oktan,31.27,500.01
2014-06-08 13:15,95-oktan,18.77,300.13
2014-06-08 12:26,95-oktan,11.10,177.49
2014-06-08 12:02,Diesel,27.94,443.97
2014-06-08 11:40,95-oktan,31.27,500.01
2014-06-08 11:08,95-oktan,38.99,623.45
2014-06-08 11:04,95-oktan,62.54,"1,000.01"
2014-06-08 10:49,Diesel,8.01,127.28
2014-06-08 10:16,Diesel,7.40,117.59
2014-06-08 09:30,Diesel,94.40,"1,500.02"
2014-06-07 21:05,95-oktan,8.53,136.39
2014-06-07 18:55,95-oktan,31.27,500.01
2014-06-07 18:29,95-oktan,30.72,491.21
2014-06-07 16:17,95-oktan,6.26,100.10
2014-06-07 15:35,95-oktan,12.40,198.28
2014-06-07 15:33,95-oktan,62.54,"1,000.01"
2014-06-07 15:09,Diesel,26.80,425.85
2014-06-07 14:52,95-oktan,62.54,"1,000.01"
2014-06-07 14:43,95-oktan,12.51,200.03
2014-06-07 14:41,95-oktan,93.21,"1,490.43"
2014-06-07 14:00,Diesel,14.32,227.54
2014-06-07 13:56,Diesel,62.94,"1,000.12"
2014-06-07 13:41,95-oktan,16.58,265.11
2014-06-07 13:28,95-oktan,25.46,407.11
2014-06-07 12:52,Diesel,18.88,300.00
2014-06-07 12:37,95-oktan,25.02,400.07
2014-06-07 12:05,95-oktan,31.80,508.48
2014-06-07 12:03,95-oktan,42.73,683.25
2014-06-07 12:00,95-oktan,43.61,697.32
2014-06-07 11:45,95-oktan,125.08,"2,000.03"
2014-06-07 10:28,Diesel,39.90,634.01
2014-06-07 07:52,Diesel,20.67,328.45
2014-06-07 07:07,95-oktan,6.08,97.22
2014-06-06 14:07,95-oktan,21.23,339.47
2014-06-06 12:54,95-oktan,125.08,"2,000.03"
2014-06-06 12:12,Diesel,49.14,780.83
2014-06-06 10:53,95-oktan,18.77,300.13
2014-06-05 11:25,Diesel,9.16,145.55
2014-06-05 11:20,Diesel,12.59,200.06
2014-06-05 09:31,Diesel,12.13,192.75
2014-06-04 14:28,95-oktan,31.27,500.01
2014-06-04 13:18,95-oktan,0.48,7.68
2014-06-04 12:55,Diesel,44.06,700.11
2014-06-03 18:39,95-oktan,12.51,200.03
2014-06-03 15:58,95-oktan,12.51,200.03
2014-06-03 12:12,Diesel,46.16,733.48
2014-06-03 12:08,Diesel,18.60,295.55
2014-06-03 07:40,Diesel,31.47,500.06
2014-06-03 07:37,Diesel,0.00,0.00
2014-06-02 23:06,95-oktan,31.72,507.20
2014-06-02 19:06,Diesel,42.55,676.12
